,11_SUR,18_DCM,18_SUR,22_SUR,23_DCM,25_DCM,25_SUR,30_DCM,31_SUR,32_DCM,32_SUR,33_SUR,34_DCM,34_SUR,36_DCM,36_SUR,37_OMZ,38_DCM,38_OMZ,38_SUR,39_DCM,39_OMZ,39_SUR,41_DCM,41_SUR,42_DCM,42_SUR,45_SUR,46_SUR,48_SUR,52_DCM,52_SUR,56_MES,56_SUR,58_DCM,62_SUR,64_DCM,64_MES,64_SUR,65_DCM,65_SUR,66_DCM,66_SUR,67_SUR,68_DCM,68_MES,68_SUR,70_MES,70_SUR,72_DCM,72_MES,72_SUR,76_DCM,76_MES,76_SUR,78_DCM,78_MES,78_SUR,82_DCM,82_SUR,84_SUR,85_DCM,85_MES,85_SUR,100_DCM,100_dDCM,100_SUR,102_DCM,102_MES,102_SUR,109_DCM,109_SUR,111_DCM,111_MES,111_SUR,122_DCM,122_MES,122_SUR,123_MIX,123_SUR,124_MIX,124_SUR,125_MIX,125_SUR,MSP114,137_DCM,137_MES,137_SUR,138_DCM,138_MES,138_SUR
VC_0250,0,0.362720272,0.710866059,8.996599975,2.360152013,1.321747155,12.2027212,33.12846905,6.163633589,2.086112742,21.99125172,0.981308827,0.693334135,0.705144567,0.407246313,0,0,1.451247579,0,1.386850764,2.419304507,0,2.301402679,1.497878709,4.587100139,1.826650698,10.42824903,17.36877193,9.263100252,16.97985124,2.669648577,19.2911225,0.282642636,12.19697046,6.744957104,5.596089856,13.42487677,0,4.900785417,3.301841297,4.205942136,0,0.493082698,0,0.238978746,0.105383342,0,0,0.362210151,2.739413124,11.20808009,11.83717699,1.323745815,0,0.42302301,1.708072063,0.088588812,1.544297398,1.589909936,0.148431463,4.239450431,14.49219653,0.583185964,3.95348752,0.353671232,0,0.403897502,2.498213865,4.302321939,7.134611066,3.813562434,6.241003467,0.555593538,0,0.331913151,0.506568711,0,0.176943849,0.18656751,0.261780487,0.533895071,0.25874554,0,0,0,6.596536953,0,5.819154285,2.622008608,0,11.46399463
VC_0253,0,10.0094361,1.875999988,4.707919715,0,0,0.170834119,1.356509052,0.641936637,0,0.823556606,0,0,0,0,0,0,1.700649129,0,0.331388951,1.366546039,0,1.323846817,0.660948201,3.451056879,2.421309249,9.424520493,15.74416013,6.18763053,6.37048248,3.277897693,1.667660622,0,2.409177127,1.341409374,4.036670995,8.280627419,0,2.6056545,3.895041594,4.309693655,0.338003847,0.283079526,0,1.627579893,0.362403088,0.377836864,0,2.057805125,15.84592642,22.17100245,17.52461912,16.25082035,0.305682681,16.03240318,5.688236528,0.32232204,5.09546276,10.76617069,2.459473693,0.810196544,1.090251446,0.586038504,0,2.170195297,0,4.216837354,0,0,0,2.49113759,1.233923924,4.161637863,0,14.9309457,7.180188689,0.270094026,10.54016194,3.794417235,10.25095046,10.81788552,13.79440948,8.797346892,10.68752312,0,0.322329447,0,0.831034842,7.150562884,0.317049951,5.531950743
VC_0254,0,0,2.392835367,8.646034059,0,0,4.391834765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245334958,0,0.259187307,0.282153059,0.67317385,2.187982636,0.620662356,0.298258238,0,2.2563467,0,0.453485159,0,0.336832791,0,0,0,1.011922433,0.198170919,0,0,11.60780741,0,0,2.980131051,0,0.270212469,0,0,0,0,0,0,0,0,0,0,0,7.178912087,0,0,0,0,0,0,0,0,0,0,0,0,0,6.044904937,0,0,0,0,0,0,0,0,0,0,0,0,0,0.846484128,0,7.637073783
VC_0258,0,0.72810187,0,2.073454628,3.348532563,2.205390688,0.662981793,3.491317225,6.311779968,5.189796309,9.909809458,1.614977168,0,0.477816126,0,0,0,3.06405632,0,1.994271135,1.879326692,0,1.790554126,2.338039268,0.847193918,0.368466763,1.129120862,0.358552,0,10.64975284,9.725041585,2.547728242,0,1.959346589,0.91800063,0.639076469,3.404069463,0,1.172893136,0.65272956,1.028112656,0,0,3.239142854,10.78230643,0,4.224112336,0,3.406294559,0,0.382691438,0.818666378,2.172568021,0,2.227568559,1.391372949,0,1.489472766,0,0,0,0,0,0,3.512169057,2.594565794,1.270979671,3.637916932,5.718827286,13.20729738,0.831738794,0,7.980818773,0,3.665452319,0.461055308,0.252661444,1.791742084,1.4956306,3.392153134,1.26131504,2.82672817,0,3.321343331,0,0,0,0,0.618425027,0,0.706998642
VC_0259,7.525913439,1.114838518,5.38506862,6.627163696,4.50817829,0.892418485,7.554005208,6.714021919,5.556645117,0.745392427,11.60969647,1.889348828,1.650856466,1.418966077,0,0,0,0.364299791,0,0.331033194,2.541049227,0,1.774308341,1.052659203,1.649598208,0,2.699197347,9.308098643,4.233640738,2.834062048,0,0,0,2.204965248,3.71935793,2.977314732,1.180171481,0,0.882821901,0.549152051,1.491470205,0,0,0,0,0,0,0,0,0.436253646,0.255945607,0.349672607,0.564471127,0,0.612935404,0.262541621,0,0.369540038,0,0,0,0,0,0,0,0,39.74319584,0,0.201229363,0.30323889,2.037219299,0.494304437,0.720118698,0,25.05197095,1.187179482,0.781178907,5.62171572,1.557036838,10.98596729,6.319419121,13.2172682,1.002165704,8.632344682,0,0,0,0,0,0,1.492204341
VC_0260,0,0,0.170824995,0.877706157,1.241881208,0.419794623,3.365157613,8.770742619,0,0,1.440047535,0.42046469,9.180214736,1.357674127,0.612527803,0,0,0.974248994,0,1.019894931,0.883055501,0,1.161859005,2.839122864,0.601302871,1.203586822,0.390434646,0.557060658,0.605482639,0,1.39124494,0.480352941,0,0.207550922,0.353731164,0,2.656421408,0,0.40261096,0.411699985,0.217370084,0,0,1.711200667,2.034618889,0,0.852631146,0,3.916465394,4.389678326,0.123906194,0,0.827575487,0,0.429012755,2.94512031,0,1.077719343,0,0,0,0,0,0,0.385498795,0,0,1.343058156,1.379879635,1.379406918,0.309578428,1.922199398,0,0,0,0,0,0.97955393,0,0.778762788,0.221967359,1.055641665,0,0.543585327,0,0,0,0.193041983,0,0,0
VC_0261,0,0.558201615,0.200080606,1.728428469,11.54067447,5.573652897,2.147700835,0,2.114383669,0,4.286980173,3.216755962,8.523494646,7.888054541,23.93084737,5.996074736,0.294567438,2.976773986,0,4.26777224,4.64015335,0,4.36902373,13.65783736,0,12.59503431,0.202973622,1.977648974,17.08818113,1.291956569,4.208528424,12.30959367,0,9.844936396,0.351010982,0.762279628,1.679472585,0,5.673861216,0.629971479,0.542145789,0.7547379,0.846450897,0,0,0,0,0,28.50708125,15.05664026,0.59046857,0,7.307083914,0,0,4.629266804,0,6.196046044,0,0,0,0,0,0,0.250694404,0,22.47434266,0.387763176,20.76811174,20.90971662,117.4420376,60.09114714,0,0,8.463250904,18.60059887,0.758645324,19.7406927,8.270405243,11.6721216,6.692922759,11.21434058,0.851399212,3.426647099,0,20.17295196,0,15.79820232,2.333717359,0,9.827081592
VC_0262,0,0,0,0,0,0,0,0,6.547010982,0,0,9.444662363,0,10.99438948,0,0,0,0,0,0,0,0,0.140744785,0,2.939224441,3.498182,0,0,2.147322682,0,0,0.303202321,0,0,0,0,0,0,1.859788236,2.433663512,0.4363864,48.62866784,40.54624158,0,0,0,1.290707618,0,0.26480342,0,0,0.572418694,0.187727435,0,0.230487409,0.325962178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.103052676,0.256420638,7.241099188,0.157116218,2.80377843,1.65057316,4.329206696,0,3.392849675,0,0,0,0,0,0,0
VC_0264,0,0,0,0.209246394,0.242918545,0.202767003,0.848447989,0,0.614813231,0,3.799102798,3.313680984,2.519621464,3.176950794,0.446845178,0.201249052,0,3.057603079,0,1.534502074,0.373688293,0,0.339947329,2.581455569,0,2.715133443,0,1.772616333,1.129287549,0.596116635,2.11553487,2.604348364,0,3.06075179,2.370825936,4.795829651,11.97969769,0,3.521997586,3.736931165,3.881879836,0.392484513,0.279743648,7.569760235,3.033145086,0,1.546253632,0,1.368688635,0.606192291,1.307160391,1.747449508,8.636426434,0,4.531154778,5.660476967,0,1.844412336,0,0,0,0,0,0,0.134144197,0,12.96011681,0,0,1.174425498,0.552376626,0.468712175,0,0,1.0291687,2.882638412,0,0,8.436065004,0.438336651,3.480907272,1.201205187,5.116234497,9.724753701,0,0.178147373,0,1.405045388,0,0,0
VC_0266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.687689348,1.683687808,0.441742739,4.189913277,0,9.288857749,0,1.140624103,0,0.176617905,0,0,0,0,0,0.300130681,0.243342959,0,0.812085109,0,10.14652781,0,0.763653003,0,0.695943729,0.216701949,3.748182458,0,0.860805632,30.03054701,0.194742036,18.23694426,0,0,0,0,0,0,4.146996979,0,0,0,0,0,0,1.624997347,19.96541606,0,0,45.78182049,0,0.194302131,12.37293062,0,9.672880644,0,1.246446796,0,0,0,0,0,0.785539026,0,0
VC_0267,0,0.725799093,0,5.36931675,2.344445787,2.379543136,1.525556877,24.10970545,0.304999618,0,0.188021034,0,0,0,0,0,0,0.206423109,0,0,0.836338454,0,0.883190192,0,0.252999377,0.202839501,0,0,0,0,0.337462242,0,0,0,0,0.273857528,1.032662602,0,0.846618862,1.710977235,2.16761461,0,0,0,1.286511931,0,0,0,1.892824599,1.737340231,10.73769993,12.71816927,6.393917284,0,2.670518987,6.682530416,0,10.7071094,0,0,0,0,0,0,7.681463029,0,0,0,0,0,0,0,9.562444686,0,0.253130945,4.508126021,0.802146843,6.411027715,3.314332039,10.40500135,10.87653491,9.53216484,0.828414064,4.772384041,0,0,0,1.238376807,0,0,1.862444398
VC_0268,0,0,0,8.081578532,11.84279491,0.825373894,1.086140099,0,0.258448801,0,0.236500244,6.453951549,0,5.215003366,0.359575079,0.362731506,0.194706965,8.685353416,0,1.622553378,11.99692301,0,6.886180461,29.87697455,0,3.50693799,0,0,0.617329303,0,0,0,0,0.463942961,0,4.480184736,1.005821091,0,0.342156792,2.889374241,3.108820376,0,0,0,0,0,0,0,0,0.674138155,0.202800752,0,1.145430903,0,0,1.483224353,0,0,0,0,0,0,3.852370076,0,0,1.538927306,0,0.632222908,0,0,0,0,4.067921276,0,0,0.440266067,0,0,0.211567707,0,0,0,63.76087787,0,0,0,0,0,0,0,0
VC_0270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.820726151,0,2.893664376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.054843677,0,1.077893173,5.416523652,6.297604186,0.182695773,0.188801974,0,0,0,0,0,0,0,0,0,0.496306546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252261195,0.694440281,2.019460821,5.5228377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VC_0271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.774452974,0,1.283420348,0,0,1.026947253,0,0,0,0,0,0,0,0,0,0,3.606253417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.458595943,0.670512906,2.597810948,3.980801352,3.14429176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.679768152,0,0.299975439,0,0,0,0,0,0,0,0,0,0,0,28.91546748,0.220982133,0.564669031,0.613645329,0
VC_0273,0,0,0,6.471173269,0.653725489,0,0.243296453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VC_0274,0,0,0,0,0,0,0,0,0.188626299,0,1.152296913,0,0,0.614351723,0,0,0,0,0,0,0.330131399,0,0.243742731,0.949497355,0,0,0,0,0,0,0.460707588,0,0,0.216728135,0,0.312315899,0.451929007,0,0,0,0,0,0,0,0,0,0,0,0,0,1.749158981,1.411218244,0.791579861,0,0.726700477,0.683792156,0,0.390399607,0,0,0,0,0,0,0,0,0,0,0,0,1.02838917,0.441522335,0,0,0,2.060441851,0,0,0.665484927,0,1.293849737,0.328876169,2.324187088,0.531886635,0,0,0,0,0,0,0
VC_0275,0,0,0,6.545026503,14.49773411,6.494764566,1.963832533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.817847351,0,0,0,0,0,0,0,0.282021817,0,2.053960518,0,0.068869664,0,0,0,0,0,0,0,6.490543286,21.74796372,0.251081714,0,4.271257491,0,3.351393566,3.636487494,0,4.745936225,0,0,0,0,0,0,1.447774041,3.531523867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VC_0277,0,0,0,0,0,0,0,1.770978371,0.254043314,0,0,0.879400033,0.815323392,0,0,0,0,0.425587913,0,0.225515676,0,0,0.208449336,0.981200348,1.799398053,2.626297888,3.172025428,1.893332556,2.040374761,0,1.541214247,2.353601878,0,0,0,0,0,0,0,0,0,0,0,0.376309773,1.594089018,13.53857875,1.34612716,5.646800203,0,2.125526688,1.209267504,6.380171838,10.07843698,22.08283894,1.926107603,6.04064715,43.65631285,0,1.033245152,0.406517729,13.78083193,0.334984783,0.771845193,19.11373512,0,0,0,0,0,0,0,0.394910802,23.96926407,36.86544358,2.851085573,0.339694803,4.306114131,2.217261406,0,0.662401576,0,0,0,0,0,0,1.106113106,0,0,0.613734348,0
VC_0278,1.487983172,0,0.769798865,3.29747903,4.185980284,0.845700913,3.658805522,0,2.762853141,1.207087934,6.058442127,0.766978565,0.592443544,0.601242993,0,0,0,0,0,0.234840785,2.436102455,0,2.207942795,0.814522112,4.1432144,0,7.917403757,15.45910737,11.46634349,12.7823908,7.325080219,8.655449123,0,7.255352957,3.438209515,3.236876453,2.440074352,0,2.749939591,2.381243888,1.949119145,0,0,5.444544569,0.345255947,2.004000953,0,0,2.161166458,0,2.147363021,4.757782127,1.982639536,0,2.062450351,2.710957071,0.211489375,4.280125545,0,0,0,0,0,0,0.460782184,0,12.39427301,2.03323618,0.613244014,1.624241127,9.117517854,4.016680416,0,0,8.877723156,0.663797987,0.826273276,13.28556124,0.340729502,18.12078107,5.19925607,18.29816851,0.168759492,8.256981754,0,0.244599487,0,1.739829208,0.322250314,0,5.872278668
VC_0280,0,0,0.341468199,8.016732535,4.554218786,0,1.36308833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.069261146,0,0,0,22.7411841,0,0,0,0,0,0,0,0,0,0,1.287406266,0,0,0,50.14582078,49.03321796,0,8.017334709,0,0.975201499,0,0,15.73311997,0,0,0,0,0,0,0,2.355482235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VC_0281,0,28.52430657,4.111927995,23.23028069,4.08993052,1.787261237,32.07005246,1.736501332,1.3401085,0.20970471,0.303431728,1.059750526,8.73254065,2.510878253,0,0,0,2.69519743,1.137390227,1.182602237,0.454562093,0,0.33789563,0.917255994,0,2.639206237,0.90811544,0,0.288019347,0.378034981,0,0,0,1.496132326,4.461884577,3.279112052,0.753630113,0,3.44040132,7.383129169,5.966085045,2.255570637,1.313553584,2.584302179,0.830705996,1.026444552,0.705365255,1.912158949,0,0.399178636,7.070232277,0,0.850969831,5.019143895,0,5.113870248,0.307888492,2.315709764,0,0,0,1.051564755,0.392506509,2.302213351,4.163845971,0,0,0,0.192909727,0.243034699,1.992712777,2.444282929,7.228407144,0,1.685024873,14.05516065,0,2.43926217,6.200124929,1.209572181,8.712036739,2.016729682,10.71840651,4.680803528,0,1.713081864,0,0.594990062,1.699437584,0,1.203037213
VC_0283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228702735,0,0.149619357,0,0,2.676075493,0.518647184,0.725261251,0.543260713,0,0,0,0,1.95892521,10.53673311,1.981762976,0,0,0,0.523725582,0.440995088,0,0,0,0,0,0,0,0,0,0.66580145,0.607474739,0.314971226,0,0,15.95557748,0,11.79530369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.366471756,0,0,20.88242487,0,4.499301328,0,14.86158254,0,0,0,0,0,0,0,0
VC_0286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.20556709,0,0,0,14.50875617,0,0.194788117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.179768795,0,0,0,0,0,0,0,0,0,0,0,0,0,0.457029492,2.115717969,6.85553236,0,10.26902779,25.89463361,2.394413639,0.775305893,6.632876769,0,12.14936014,48.06722894,0,0.26266431,15.78953788,0,16.09948027,0,50.66453767,0,0,0,0,0,0,0.223832245,0
VC_0289,0,0,0,0,0,0,0,0,0,0.272490139,0,0,1.274371821,0,0,0,0,0,0,0,0.201094157,0,0,1.941804051,0,0,0,0,0,0,2.562499306,0,0,2.642066326,0.603372476,6.304001843,0,0,0,1.206866705,1.201522514,0,0,3.01253429,0,0,0,0,0,0,0.051984068,0,0,0,0,0,5.2030072,0,0,0,0,0,0,0,1.833737656,0,0.283960421,0,2.302237272,4.308719927,2.32158454,0.998239018,13.8949183,0,0.983498772,0,0,0,0,0,0,0,26.32343552,2.978841765,0,0,0,0,0,0,0
VC_0290,8.960051867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680627867,0,0,0,7.776723471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.94500503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VC_0291,0,0.633738522,0,7.008699761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215311441,0,0,0,0,0,0,0,0,0,0,0,0,0,5.103226508,0,0,0,2.599378334,0,0,0,29.41836445,0,0,0,0,0,0.989423435,0,0,0,0,0,0,4.296802464,0,1891.467738,7089.781035,0.860833781,5.893613491,6.081783935,0,0,4.985627924,6.87608468,0,0.565386724,0,0,0,0,0.479778853,0,0,0,0,0,0,0,0,0,0,0,286.4053591,34.14412453,330.3682856,0,0,3.095449615
VC_0292,0,0,0,4.393114935,10.86997923,2.042360945,1.039481658,6.630538405,0.318472232,0,0.907843107,1.227245121,0,0,0,0,0,0,0,0.20257305,1.781735129,0,2.130342954,1.055603101,1.383856667,0.283394953,0.512734318,0,0,0.19157073,0,0,0,6.377786133,11.61890013,11.88596069,0,0,0,2.068764247,3.052637613,0.222715248,0,0,0,0,0,0,0,0.258278236,0,0,0.380923542,0,0,0,0,0,0,0,0,0,0,0,1.29769728,0,0,0,0,0,5.47561417,3.610825736,5.57266854,0,0,1.913276651,0.563740436,8.736244935,0.216209494,7.166892179,3.755804786,8.084068685,0,8.158681833,0,2.706589068,0,6.50671292,0,0,0
VC_0293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.300411444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VC_0296,0,0,0,0,2.503945784,0.454544948,0,0,0,0,0,0,0,0,0,0.121050525,0,0.97366876,0,2.517871118,5.585153747,0,5.314817646,0,0,0,0.643577201,0.46827453,0,1.627351464,0,13.42459984,0,4.905161011,3.933176574,6.213876471,0,0,0.271954522,0.809404133,1.018861905,0,0,0,0,0,0,0,0.978540013,0.496431084,0,1.329112501,0,0,0,0,0,0,0,0,0,0,0,0,0,3.036749727,5.202245972,9.35191619,2.342638014,5.516910407,4.642419977,2.809649426,0.19704476,0,2.559475215,0,0,0,0.262669239,0.231464224,0,0.249924179,2.651397377,0,0,6.5683883,0,2.036713947,0.212779775,0,1.433103705
VC_0297,0,0,0,0,0.960893118,2.731127205,0,2.061936225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.731268126,0.239318323,0,0.414675438,3.96170857,0,0,0,0,1.158254115,0,0.783042431,0.455580332,7.539443246,0,7.077806649,0,0.210666678,0,3.779220877,30.94354338,0,0,0,0,0,0,0,3.085600915,0.570849336,1.112274173,0.780721337,0,0,0,0,0,0.6452698,0,0,9.410899935,2.075006798,2.894404889,0,10.50180201,0,0.581714368,0,0,1.421991576,0,0
VC_0298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.493211957,0,0,0,0,0,0.316851586,0,0.549462604,0,0.865742378,0.978106461,0,1.731879124,5.16088952,0,10.6035118,4.484355676,6.666245577,2.628891994,0,0.197960646,2.219929601,2.948849959,0,0,0,0,0,0,0,0,2.551287427,0.549848589,0.535569867,0,0,0,0.310515333,0,0.41417355,0,0,10.67591843,20.90011147,0,7.291841241,9.958246364,0.656455835,0.520972623,0,0.509533717,0,0,0,3.544572361,2.942532113,0.72377147,1.017889744,0,0.64190145,0,2.924130219,2.29938131,1.84717084,0,2.082878713,0,0,0.813027306,0,0,1.158282652,0.543317327
VC_0300,0,0,0,1.612772909,0,0,0,0,0.277247941,0,0.173559474,1.224205904,0,3.164567825,0.622709318,0.601634734,0,1.191276875,0,0.782442291,0.590650951,0,0,0,1.205113995,0.534721585,0.915142256,0,0,0,0.353704346,0,0.150865691,0.400821257,0,0.671260179,1.509323808,0.243234807,2.286468705,3.112305628,2.669766426,2.769393579,2.994630399,4.542533668,17.62206162,0.292857361,7.6291598,0.401892237,0.233218183,1.723238755,1.644219901,0.247119267,6.08099209,1.468734345,3.861904666,1.212357726,0.555303051,1.640899178,0,0,0,0,0,0,7.944965734,0,0,5.344293564,5.048265612,7.228416762,14.93436721,1.685110002,18.63383974,0,0,4.353174389,0.23785155,2.030755616,6.407981796,2.840227379,13.00064544,2.6926281,1.385836182,0.533542609,0,0,0,0.482733242,0,0,0.655733745
VC_0301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.462918863,0,0,0,0,0,0,0,0,0,0,0,0,0.306438593,0,0,0,0,0,0.542498195,0,1.306855156,0.61737284,0,5.960717055,7.523542075,0,0.606666008,0,0.515343505,0,0.724434349,1.034686549,0.223347614,0.343783889,0.643330651,0,0,0.650029224,0,0,0,0,0,0,0,0,1.75169146,0,0.283925271,3.512905883,0,0,1.748854699,6.316607808,0,0,0.346162304,23.22753568,0.208792989,3.049514912,3.9258256,3.057547127,5.993920206,4.75937164,2.120136007,1.130590028,0,0,0,1.341414087,0,0,0.257157715
VC_0302,0,0,0,0,0,0,0,0,0.322435426,0,0.453431201,4.512917912,0,0.45967366,0,0,0,0,0,0,0,0,0,0,0,0.23197237,0,0,0,0,0,2.386817473,0,0,0.292251755,0.725689089,0,0,0,0.13442152,0.164223983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.12603374,0,12.724364,0,0,0,3.810863243,0.219927853,17.52249159,2.628392145,0,0.300832783,5.66811097,0,0.865218016,0,0,6.271944026,0,3.068275838,0,0,0,0,0,0,0,0,0,0,0.630279228,0,0.521583929,0,0,0
VC_0303,0,0,0,4.182218331,6.887882149,3.233761504,1.593624132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.502283138,0,0.538753496,0,0,0,0.272816224,1.000472913,3.338057676,0,0.611383815,0,0,0.274204109,0,0.246043517,0.298384679,0.318340307,2.072717708,2.109828627,0,1.338169282,0,0.38452495,0,5.099336451,0.319367567,0,0,0.082651539,0,0,0,0,0,0,0,0,0,0,0,0.245410948,0,0,0,0,0,0.876543055,0,0.752463944,0,1.415549109,12.81203561,0,0,8.82039201,0.110141076,11.32734716,0.158207451,4.367989925,0,0,0,0,0.914110586,0,0,0
VC_0304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.621358616,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180097342,0,5.037805692,0.497057996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.27584285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VC_0306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.362133064,0,7.284930193,0,2.614848158,3.807465831,0,3.209279129,19.56286659,4.761771221,0.525781588,0,0,0,0,1.678714499,0.152187294,0,0.149515949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.154528864,0.138305516,0,0,0,0,1.710876145,0,0.392150402,0,0,0,0,0,0,1.001088905,0,0,0,0,0,0,0,6.271646453,0,0,11.38093149,0.158273369,0.348935331,0.898826195,2.352451221,4.819252402,2.436462013,1.700616731,2.248416263,0,0,0,0,0,0,0
VC_0308,0,0,0,0,0,0,0,0,0,0,0,0.894410617,0,0.366517776,0,0,0.560157513,0,1.254134804,0,0.23844505,9.579621564,0.293142028,0,0,1.844036601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167351942,0,0,0,0,0,0,0,0,0.313283331,1.866093621,0.994068127,0.606604483,0,0,0.9076161,0,0,0,0,0,0,0,0,1.195842743,2.195591185,0,0,1.049327127,0,0,0,2.86054715,0,0,3.319626897,0,0,27.16247025,0,4.417631573,0,138.9693613,0,0,0,0.326410138,0,0,0,0
VC_0309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.075599215,0,0,2.229073537,0,0,0,0.161320831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.540013475,0,1.390185098,8.28447527,0.253952223
VC_0310,0,0,0,0,0,0,0,0.655267047,0,0,0,0.369325209,0,0.263524288,0,0,0,0,0.744308955,0,0.586342019,3.477500036,0.890741789,0,0,0,0,0,0,0,0,0,0,6.625059068,8.487656002,4.175931349,0,0,0,1.272711086,1.709526885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.60019069,0.760890405,0,2.546652277,0,0,0.567001827,0.701250534,70.45049565,0.283056901,2.057415495,0.365893797,0,0,0.200541885,0.224044456,1.020465075,0.278696884,0,2.694391503,0,0,0.527107767,9.671324912,0,0,0.225333213
VC_0311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.942395589,0.323142727,0.193963688,0.241441892,0.276435234,0,4.423704973,1.582332362,3.244861703,1.350343377,0,1.22127946,1.112950541,1.46516514,0,0,0,0,0,0,0,0,0,0,0.988600738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VC_0316,3.771502316,13.43956687,4.861241293,2.593970728,18.19220866,27.07701761,15.83632601,19.78607918,8.024323458,0,8.417587063,3.762360102,10.67665713,8.710906415,12.47244054,4.472230756,0,3.93912398,0,5.457273773,8.815962981,0,10.06496492,5.567466491,12.66992428,14.72223839,11.03330519,11.7683737,14.39633498,1.550769257,4.644767255,3.341055522,0,4.858597736,3.926538696,9.89745316,6.334470247,0,17.57863534,16.92908588,12.47369175,5.425674614,5.844796488,0,3.465195996,0,9.210889475,0,3.952224132,26.50567747,5.659000701,10.95556072,7.345711874,0,8.5361057,10.13552149,0,14.29466002,0,0,0,0,0,0,18.44865211,0,0,1.847976192,0,0,8.910853008,6.659699547,0.290077589,0,2.491937761,32.27719616,0,5.251170992,8.422838385,1.596999223,9.510901552,2.296256914,1.764830939,0.305067364,0,63.45554108,0.399048839,2.414459537,5.792610097,0,4.395536691
